_id,_pct_missed,_judgments,_hidden,_contention,_pct_contested,_gold_pool,_farg_secim,farg_secim_gold,farg_secim_gold_reason,sid,sent,pred,pred_no,senseid,ex0,ex1,ex2,arg0,arg1,arg2,arg3,arg4,farg,farg_secim_gold,farg_secim_gold_reason,_golden
853873940,0.38,8,false,"",0.0,,"",Eylemle ilişkili değil,"",4703,"Kıskanmanın çaresizliğinden ve içimde yarattığı aşağılanma duygusundan kurtulmak ve bana kaçınılmaz gözüken o terk edilme gününun acısını daha baştan hafifletmek için , hayatıma kattığım kadınların sayısı artıyordu . ",hafifle,1,1,N.A,N.A,N.A,N.A,hafifleyen,N.A,N.A,N.A,kurtulmak,Eylemle ilişkili değil,"",""
853873941,0.14,7,false,"",0.0,,"",hissedilen,"",4147,Bir arkadaki kızağı çeken Yeltsin ve Çernomirdin ile ara ara göz göze geldiğimizde şefkatli bakışlarını seziyordum . ,sez,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bunu kimseye sezdirme.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: sezdirme<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>hissedilen</b>: Bunu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>hisseden</b>: kimseye<br>,N.A,N.A,hisseden,hissedilen,N.A,N.A,N.A,bakışlarını,hissedilen,"",""
853873942,0.00,7,false,"",0.0,,"",söylenen şey,"Ne dedi ? ""Bu da Kıbrıslı Türklerin kendi ülkelerinde bağımsızlıklarının sonu olacaktır """,3895,"Planla Kıbrıs'ın Rumların denetimi altına verildiğini , nüfus aktarımının da Rumlar lehine gelişeceğini ifade eden Linn , "" Bu da Kıbrıslı Türklerin kendi ülkelerinde bağımsızlıklarının sonu olacaktır "" dedi . ",de,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Eskilerin dediği gibi beşer, şaşar.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dediği<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>söyleyen kişi</b>: Eskilerin<br>",N.A,N.A,söyleyen kişi,söylenen şey,N.A,N.A,N.A,olacaktır,söylenen şey,"Ne dedi ? ""Bu da Kıbrıslı Türklerin kendi ülkelerinde bağımsızlıklarının sonu olacaktır """,""
853873943,0.29,7,false,"",0.0,,"",geçen,"",432,Başbakan Gül'ün uçağı da pas geçti . ,geç,1,12,N.A,N.A,N.A,geçen,neyi geçtiği,ne geçtiği,N.A,N.A,uçağı,geçen,"",""
853873944,0.18,11,false,"",0.0,,"","Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)","Nasıl sordu ?"" merakla""",1745,Nereye ? diye merakla sordu . ,sor,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Hastanenin nöbetçi doktoru yok mu? diye soruyorum</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: soruyorum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konu</b>: Hastanenin nöbetçi doktoru yok mu? diye<br>,N.A,N.A,soran,sorulan konu,kime sorulduğu,N.A,N.A,merakla,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)","Nasıl sordu ?"" merakla""",""
853873945,0.55,11,false,"",0.0,,"",Eylemle ilişkili değil,"""meşru yollarla yüksek rakımlı tepeye çıkmış adamı"" sözcük grubundaki ""meşru yollarla"" çıkmak eylemiyle ilişkilidir.  eylemek ile ilişkili değildir.",39,Tümüyle meşru yollarla yüksek rakımlı tepeye çıkmış adamı şişman ve ahaliyi pişman eyliyorlar . ,eyle,1,2,N.A,N.A,N.A,"eden, yapan",yapılan edilen iş/şey,N.A,N.A,N.A,yollarla,Eylemle ilişkili değil,"""meşru yollarla yüksek rakımlı tepeye çıkmış adamı"" sözcük grubundaki ""meşru yollarla"" çıkmak eylemiyle ilişkilidir.  eylemek ile ilişkili değildir.",""
853873946,0.25,4,false,"",0.0,,"",bilinen şey,"""bil""mek ""dir"" alarak ettirgen olmuştur ama soruda bilmek eyleminin ilişkileri sorgulanmaktadır.  ""Artırım bildirilecek"" demek ""Biri artırımın bilinmesini sağlayacak"" demektir. Yani bilinen şey artırım olacaktır.",2349,Artırım otuz gün önceden bildirilecek . ,bil,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bunu bilmek içimi kederle dolduruyordu.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: bilmek<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>bilinen şey</b>: Bunu<br>,N.A,N.A,bilen kimse,bilinen şey,nereden bildiği,N.A,N.A,Artırım,bilinen şey,"""bil""mek ""dir"" alarak ettirgen olmuştur ama soruda bilmek eyleminin ilişkileri sorgulanmaktadır.  ""Artırım bildirilecek"" demek ""Biri artırımın bilinmesini sağlayacak"" demektir. Yani bilinen şey artırım olacaktır.",""
853873947,0.40,5,false,"",0.0,,"","Amacı, bitiş noktası (Eve, odaya vb.) ya da faydalanan (annem için, arkadaşıma vb)
Nedeni ya da kaynağı (yüzünden, onun için, dağdan vb) ",Ne amaçla gelecekler ?,4327,Bu amaçla bir heyet ocakta tesislerimizi gezmeye gelecek . ,gel,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Gurbetten gelmişim yorgunum, hancı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: gelmişim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereden geldiği</b>: Gurbetten<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Cümleyi bir önceki cümleyle bağlayan bağlaç (Ayrıca, Fakat, Buna rağmen vb.) ya da seslenme (Hayri, git başımdan), (Allahım, duy sesimi)</b>: hancı<br>",N.A,N.A,ulaşan,N.A,N.A,nereden geldiği,nereye geldiği,amaçla,"Amacı, bitiş noktası (Eve, odaya vb.) ya da faydalanan (annem için, arkadaşıma vb)
Nedeni ya da kaynağı (yüzünden, onun için, dağdan vb) ",Ne amaçla gelecekler ?,""
853873948,0.78,9,false,"",0.0,,"","Olumsuzluk anlamı ekleyici (Hiçbir zaman, asla, değil, yok, hiç)
Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)","Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar kategorisinde değerlendirilebilir.",3852,Âdetim olsa bari . ,ol,1,13,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Tek bildiğim bunların yapılmış olduğudur.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: olduğudur<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nitelenen</b>: Tek bildiğim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sıfat-fiil</b>: bunların yapılmış<br>,N.A,N.A,nitelenen,sıfat-fiil,N.A,N.A,N.A,bari,"Olumsuzluk anlamı ekleyici (Hiçbir zaman, asla, değil, yok, hiç)
Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)","Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar kategorisinde değerlendirilebilir.",""
853873949,0.43,7,false,"",0.0,,"",tekrarlanan,"",307,Her gün tekrarlanan bu rutine belli ki onlar da alışıktı . ,tekrarla,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Aynı şeyleri tekrarlamaktan vazgeçmiyorsun.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: tekrarlamaktan<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>tekrarlanan</b>: Aynı şeyleri<br>,N.A,N.A,tekrarlayan,tekrarlanan,N.A,N.A,N.A,rutine,tekrarlanan,"",""
853873950,0.56,9,false,"",0.0,,"",Eylemle ilişkili değil,"",105,"Sevilme peşinde koşan ve sevmeyi bilemeyen iki genç , yasal ve yasal olmayan uyuşturucuların etkisiyle sevme oyunu oynayacaklar ve minik bağımlı çocuklar dünyaya getirecekler . ",bil,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bunu bilmek içimi kederle dolduruyordu.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: bilmek<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>bilinen şey</b>: Bunu<br>,N.A,N.A,bilen kimse,bilinen şey,nereden bildiği,N.A,N.A,koşan,Eylemle ilişkili değil,"",""
853873951,0.57,7,false,"",0.0,,"","Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)","Nasıl dolaşmış ? ""hayta hayta""",1353,"Babamla ortanca amcam dedemin ekmek fırınında eşşek gibi çalışırken o hayta hayta sokaklarda , kırlarda dolaşmış , itle kopukla düşüp kalkmış , içki içmiş . ",dolaş,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Büsbütün gece kapanmadan şehri biraz dolaşmak istedik.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dolaşmak<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: Büsbütün gece kapanmadan<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gezilen yerler</b>: şehri<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Değişim miktarı (numerik değer: fiyatlar yüzde elli arttı), (nicel değer: az, çok, biraz), (karşılaştırma: benden fazla) vb. </b>: biraz<br>",N.A,N.A,gezen kişi/şey,gezilen yerler,N.A,N.A,N.A,hayta,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)","Nasıl dolaşmış ? ""hayta hayta""",""
853873952,0.40,5,false,"",0.0,,"","Nedeni ya da kaynağı (yüzünden, onun için, dağdan vb) ",dinleme nedeninden bahsedilmektedir.,400,"Hiç anlamasalar da , hiç bilmeseler de , hiç ilgilenmeseler de , neden , kadınlar bütün erkeklerin iş hayatlarını pürdikkat dinlerler . ",dinle,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Konağın hesabını sen söylersin, ben de dinlerim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dinlerim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>dinlenen şey/konuşan kişi</b>: Konağın hesabını<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>dinleyen kişi</b>: ben de<br>",N.A,N.A,dinleyen kişi,dinlenen şey/konuşan kişi,N.A,N.A,N.A,neden,"Nedeni ya da kaynağı (yüzünden, onun için, dağdan vb) ",dinleme nedeninden bahsedilmektedir.,""
853873953,0.20,10,false,"",0.0,,"",dönülen,Neyi dönerken ?,3113,"Son köşeyi dönerken , bembeyaz elbisesi içinde , kucağında yastığı , kaldırımda cansız yatan Hülya'nın üzerine kapanmaya hazırdım . ",dön,1,3,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Gülümseyerek bir köşeyi döndü.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: döndü<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: Gülümseyerek<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sapılan yer</b>: bir köşeyi<br>",N.A,N.A,dönen,dönülen,N.A,N.A,N.A,köşeyi,dönülen,Neyi dönerken ?,""
853873954,0.17,6,false,"",0.0,,"",olan,"Bu öngörülerin doğruluğunu sınayacak = ne olduğu, gözlem ve deneyler = olan.  Zaten cümlede ""olanlar yine gözlem ve deneylerdir "" ile ipucu verilmektedir.",2350,Bu öngörülerin doğruluğunu sınayacak olanlar yine gözlem ve deneylerdir . ,ol,1,14,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O kadın benim annem oluyor.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: oluyor<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>olan</b>: O kadın<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>olunan</b>: benim annem<br>,N.A,N.A,olan,olunan,N.A,N.A,N.A,deneylerdir,olan,"Bu öngörülerin doğruluğunu sınayacak = ne olduğu, gözlem ve deneyler = olan.  Zaten cümlede ""olanlar yine gözlem ve deneylerdir "" ile ipucu verilmektedir.",""
853873955,0.17,6,false,"",0.0,,"","ulaştığı yer
Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )","",1990,"O anda aklına geliyor herifin , döktürüyor . ",gel,1,17,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Yola gelmek. Meydana gelmek. Hatıra gelmek. Akla gelmek</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: gelmek<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ulaştığı yer</b>: Yola<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ulaştığı yer</b>: Meydana<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ulaştığı yer</b>: Hatıra<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ulaştığı yer</b>: Akla<br>,N.A,N.A,gelen,ulaştığı yer,N.A,N.A,N.A,aklına,"ulaştığı yer
Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )","",""
853873956,0.00,6,false,"",0.0,,"",nereye yasladığı,"Soruda yaslamak eyleminin ilişkileri sorulduğundan ""Taşhan'ın duvarına yaslandı"" şöyle de düşünülebilir: ""Kendini Taşhan'ın duvarına yasladı"".  Bu durumda nereye yasladı = "".. duvarına"" olmaktadır.",653,Taşhan'ın duvarına yaslandı . ,yasla,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Başını omzuma yasla.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yasla<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>neyi/kimi yasladığı</b>: Başını<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye yasladığı</b>: omzuma<br>,N.A,N.A,yaslayan,neyi/kimi yasladığı,nereye yasladığı,N.A,N.A,duvarına,nereye yasladığı,"Soruda yaslamak eyleminin ilişkileri sorulduğundan ""Taşhan'ın duvarına yaslandı"" şöyle de düşünülebilir: ""Kendini Taşhan'ın duvarına yasladı"".  Bu durumda nereye yasladı = "".. duvarına"" olmaktadır.",""
853873957,0.17,6,false,"",0.0,,"",neye başladığı,"",3879,Dosya elimize geçtikten sonra ise olay aydınlanmaya başladı bizim açımızdan . ,başla,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Şairliğe on sekiz yaşında gazel ve rubailerle başlamıştı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>girişilen iş</b>: Şairliğe<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: on sekiz yaşında<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne ile girişildiği</b>: gazel ve rubailerle<br>",N.A,N.A,başlayan,neye başladığı,nasıl/ne ile başlanıldığı,N.A,N.A,aydınlanmaya,neye başladığı,"",""
853873958,0.00,11,false,"",0.0,,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman verirsin ?,2556,"Ben senin gibi pis boğaz değilim , koy cebine akşam abime verirsin . ",ver,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Yemlerini ben veririm.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: veririm<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>verilen şey</b>: Yemlerini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>veren kişi</b>: ben<br>,N.A,N.A,veren kişi,verilen şey,kime/neye verildiği,N.A,N.A,akşam,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman verirsin ?,""
853873959,0.12,8,false,"",0.0,,"",bilen kimse,"Kim bilecek ? ""başkaları""",2378,"Ağabeyinizi öldürmek ya da kanın fışkırışını görmekten çok , bu düşüncenizin başkalarınca bilineceğinden korktunuz . ",bil,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bunu bilmek içimi kederle dolduruyordu.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: bilmek<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>bilinen şey</b>: Bunu<br>,N.A,N.A,bilen kimse,bilinen şey,nereden bildiği,N.A,N.A,başkalarınca,bilen kimse,"Kim bilecek ? ""başkaları""",""
853873960,0.20,10,false,"",0.0,,"",kiminle konuşulduğu,"",5010,Herhangi birine sırf anlatmakla hafifletebileceğimiz yüklerimiz yok mu ? ,anlat,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Son beraber olduğum adamı anlatmış mıydım sana ?</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: Son beraber olduğum adamı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kiminle konuşulduğu</b>: sana<br>,N.A,N.A,konuşan,konuşulan konu,kiminle konuşulduğu,N.A,N.A,birine,kiminle konuşulduğu,"",""
853873961,0.00,8,false,"",0.0,,"",yapılan,"",3756,"Bunu kendisine yapılmış saygısızlık sayıyordu , gurbet ellerde bulduğum işe gitmemi yediremiyordu kendine . ",yap,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleştirilen</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,yapan,yapılan,N.A,N.A,N.A,saygısızlık,yapılan,"",""
853873962,0.11,9,false,"",0.0,,"",kızan,"",1314,"Hülya duydu , yaramaz ama çalışkan öğrenciye kızan öğretmen gibi kararsız , dudak büktü . ",kız,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Ona çok kızıyorum.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: kızıyorum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin amacı, varış noktası (Eve, odaya vb.) ya da eylemden faydalanan varsa faydacı (annem için, arkadaşıma vb)</b>: Ona<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Değişim miktarı (numerik değer: fiyatlar yüzde elli arttı), (nicel değer: az, çok, biraz), (karşılaştırma: benden fazla) vb. </b>: çok<br>",N.A,N.A,N.A,kızan,N.A,N.A,N.A,öğretmen,kızan,"",""
853873963,0.00,10,false,"",0.1,,"","olan şey/kişi
ne/kim olduğu","sürpriz = olan
üvey baba =  ne/kim olduğu",4822,Annemin bahsettiği sürpriz yoksa üvey baba olmasın ? ,ol,1,2,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>hazır olmak, aşık olmak, emekli olmak...</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: olmak<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne/kim olduğu</b>: hazır<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne/kim olduğu</b>: emekli<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne/kim olduğu</b>: aşık<br>",N.A,N.A,olan şey/kişi,ne/kim olduğu,N.A,N.A,N.A,baba,"olan şey/kişi
ne/kim olduğu","sürpriz = olan
üvey baba =  ne/kim olduğu",""
853873964,0.10,10,false,"",0.0,,"",üzülen kişi,"",3613,Ali'yi üzmeden bu köpeği çok sevdiğimi ve ona sahip olabilmek için ne çok engeli aştığımı anlatmalıydım . ,üz,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Onu biraz üzerim ama zekâsına da bayılırım.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: üzerim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>üzülen kişi</b>: Onu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Değişim miktarı (numerik değer: fiyatlar yüzde elli arttı), (nicel değer: az, çok, biraz), (karşılaştırma: benden fazla) vb. </b>: biraz<br>",N.A,N.A,üzüntü veren kişi/şey,üzülen kişi,N.A,N.A,N.A,Ali'yi,üzülen kişi,"",""
853873965,0.38,8,false,"",0.0,,"",kiminle konuştuğu,"",418,Kimseyle konuşmaz ilk kocası . ,konuş,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>İşten sonra Nuruosmaniye'deki İkbal kahvesinde arkadaşlarla şiir ve edebiyat konuşuyoruz.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: konuşuyoruz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: İşten sonra<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Nuruosmaniye'deki İkbal kahvesinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sohbet edilen</b>: arkadaşlarla<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: şiir ve edebiyat<br>",N.A,N.A,konuşan,kiminle konuştuğu,konuşulan konu,N.A,N.A,Kimseyle,kiminle konuştuğu,"",""
853873966,0.00,9,false,"",0.0,,"",dağılan şey/kişi,"",1997,"Bu iş böyle olmayacaktı , çünkü çok sık belimize dek suya giriyorduk ve kayalara serpiştirilmiş gibi birbirlerinden belli uzaklıklara dağılmış sevgililerin ( yaz aşkları bunlar , o kadarını çakıyoruz ) , bu durumdan rahatsız olacaklarını düşünmeye başlamıştık . ",dağıl,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Zaten arkadaşlarımın her biri bir yana dağılmıştı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dağılmıştı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Cümleyi bir önceki cümleyle bağlayan bağlaç (Ayrıca, Fakat, Buna rağmen vb.) ya da seslenme (Hayri, git başımdan), (Allahım, duy sesimi)</b>: Zaten<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>dağılan şey/kişi</b>: arkadaşlarımın her biri<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin amacı, varış noktası (Eve, odaya vb.) ya da eylemden faydalanan varsa faydacı (annem için, arkadaşıma vb)</b>: bir yana<br>",N.A,N.A,N.A,dağılan şey/kişi,N.A,N.A,N.A,sevgililerin,dağılan şey/kişi,"",""
853873967,0.30,10,false,"ümle: Bir adama Kabak diyin .

Eylem: de

(İşaretlenmiş Örnek 1) 
        Cümle:kabak gibi olmuşsun
        Eylem: derler
        adlandırılan şey/kişi: şaka
        ne olarak adlandırıldığı: kabak gibi",0.1,,"",ne olarak adlandırıldığı,(İşaretlenmiş Örnek 1) i inceleyiniz.,1890,Bir adama Kabak diyin . ,de,1,2,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Muşmulaya döngel de derler.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: derler<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>adlandırılan şey/kişi</b>: Muşmulaya<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne olarak adlandırıldığı</b>: döngel (de)<br>,N.A,N.A,adlandıran kişi,ne olarak adlandırıldığı,N.A,N.A,adlandırılan şey/kişi,Kabak,ne olarak adlandırıldığı,(İşaretlenmiş Örnek 1) i inceleyiniz.,""
